,公告日期,代码,公告标题,current_close,current_open,current_high,current_low,current_vol,next_close,up_or_down,pos_or_neg
557,2022-06-20,600095.SH,湘财股份关外担保进展补充,7.74,7.74,7.9,7.71,200983.0,7.67,-1,1
558,2022-06-20,600246.SH,关年次时股东大会增加时提案八届董事会二十次时会议决议关全资子公司提供担保,9.57,9.7,9.9,9.52,104048.0,9.4,-1,1
559,2022-06-20,600338.SH,独立董事关聘公司高级理人员独立意见八届董事会十次会议决议,29.68,29.71,30.66,29.33,367584.0,28.14,-1,1
560,2022-06-20,600715.SH,文投控股股份限公司关全资子公司提供担保文投控股股份限公司独立董事关全资子公司提供担保独立意见文投控股股份限公司关年年度股东大会增加时提案,2.21,2.19,2.22,2.18,178682.0,2.23,0,1
561,2022-06-20,600870.SH,厦门华侨电子股份限公司关拟注销子公司,0.59,0.56,0.61,0.55,71046.6,0.64,1,-1
562,2022-06-20,601016.SH,节风电全体董事监事高级理人员关不减持公司股票具股权性质证券承诺,4.85,4.66,4.91,4.66,2022690.0,4.78,-1,1
563,2022-06-20,601615.SH,关部分募集资金专户销户完成,30.41,28.8,30.8,28.8,1185360.0,30.4,0,1
564,2022-06-20,601899.SH,紫金矿业集团股份限公司关独立董事期届满,9.59,9.8,9.8,9.5,4794550.0,9.43,-1,1
565,2022-06-20,603165.SH,浙江荣晟环保纸业股份限公司关实施荣晟转债赎回暨摘牌四次提示性,13.44,13.51,13.58,13.39,32594.7,13.38,0,-1
566,2022-06-20,603315.SH,福鞍股份关发行股份支付现金购买资产募集配套资金暨关联交易进展,23.2,23.39,23.57,23.1,14291.5,25.52,1,1
567,2022-06-20,603799.SH,华友钴业未三年年华友钴业关非公开发行股股票后摊薄期回报填补措施相关主体承诺华友钴业关外投资华友钴业关召开年三次时股东大会通知华友钴业非公开发行股股票募集资金使行性分析报告董事会审计委员会关公司年度非公开发行股票涉关联交易书面审核意见华友钴业前次募集资金使情况鉴证报告华友钴业关特定象关联方签订附生效条件非公开发行股票认购协议暨关联交易华友钴业五届董事会三十八次会议决议独立董事关五届董事会三十八次会议相关事项事前认意见华友钴业前次募集资金使情况报告独立董事关五届董事会三十八次会议相关事项独立意见华友钴业关次非公开发行股股票不存直接通利益相关方参认购投资提供财务资助补偿华友钴业关最近五年证券监部门交易采取处罚监措施华友钴业五届监事会三十三次会议决议华友钴业年度非公开发行股股票预案,91.18,93.5,93.98,90.67,425191.0,89.51,-1,1
568,2022-06-20,603869.SH,新智认知数字科技股份限公司年三季度报告更新版致会计师事务特殊普通合伙关新智认知数字科技股份限公司年年度报告信息披露监工作函关问题专项说明新智认知数字科技股份限公司关公司年年度报告信息披露回复新智认知数字科技股份限公司关年半年度报告年三季度报告修订新智认知数字科技股份限公司关公司年年度报告信息披露回复相关事项独立意见新智认知数字科技股份限公司年年度报告更新版新智认知数字科技股份限公司年半年度报告更新版,8.23,8.12,8.23,8.04,25109.6,8.41,1,0
569,2022-06-20,605286.SH,力日升年二次时股东大会会议资料力日升年限制性股票激励计划草案摘力日升年限制性股票激励计划实施考核理办法力日升独立董事关二届董事会二次时会议相关事项独立意见国浩律师南京事务关江苏力日升机械股份限公司年限制性股票激励计划法律意见书力日升二届董事会二次时会议决议,37.72,36.57,37.72,35.0,31854.3,38.27,1,1
570,2022-06-20,688180.SH,上海君实生物医药科技股份限公司年度特定象发行股股票募集说明书申报稿君实生物关回复容诚会计师事务特殊普通合伙关上海君实生物医药科技股份限公司特定象发行股票申请文件募投资金中非资性支出金额专项核查意见北京市嘉源律师事务关上海君实生物医药科技股份限公司年度特定象发行股股票补充法律意见书容诚会计师事务特殊普通合伙关上海君实生物医药科技股份限公司特定象发行股票申请文件审核问询函专项核查意见关上海君实生物医药科技股份限公司特定象发行股票申请文件审核问询函回复报告,80.37,85.0,85.0,80.3,156469.0,79.65,-1,1
571,2022-06-20,688301.SH,立信会计师事务特殊普通合伙关上海奕瑞光电子科技股份限公司不特定象发行转换公司债券申请文件审核问询函回复发行人保荐机构关上海奕瑞光电子科技股份限公司不特定象发行转换公司债券申请文件审核问询函回复上海奕瑞光电子科技股份限公司不特定象发行转换公司债券募集说明书申报稿中国国际金融股份限公司关上海奕瑞光电子科技股份限公司年度不特定象发行转换公司债券上市保荐书奕瑞科技关回复上海证券交易上海市方达律师事务关上海奕瑞光电子科技股份限公司不特定象发行转换公司债券补充法律意见书中国国际金融股份限公司关上海奕瑞光电子科技股份限公司年度不特定象发行转换公司债券发行保荐书,437.5,433.96,450.0,422.89,7019.12,433.98,0,1
572,2022-06-21,000046.SZ,泛海控股关公司部分资产冻结,1.49,1.48,1.53,1.48,546709.0,1.46,-1,-1
573,2022-06-21,000061.SZ,农产品八届监事会三十三次会议决议农产品关公开挂牌转全资子公司云南东盟公司农产品云南东盟国际农产品物流限公司清产核资专项审计报告,6.39,6.53,6.56,6.27,151976.0,6.11,-1,1
574,2022-06-21,000070.SZ,特发信息国信证券股份限公司关深圳市特发信息股份限公司年面专业投资公开发行公司债券年三次时受托理事务报告,6.16,6.28,6.4,6.07,377604.0,5.92,-1,1
575,2022-06-21,000153.SZ,丰原药业关召开年次时股东大会通知丰原药业独立董事候选人声明陈结淼丰原药业丰原药业独立董事提名人声明丰原药业独立董事候选人声明吴慈生丰原药业丰原药业八届十六次董事会决议丰原药业独立董事候选人声明朱卫东丰原药业丰原药业八届十次监事会决议丰原药业丰原药业独立董事意见,8.25,8.34,8.47,8.22,80009.0,8.26,0,1
576,2022-06-21,000333.SZ,美集团关年限制性股票激励计划预留授予二次解限售期解锁上市流通提示性美集团关主行权模式下五期股票期权预留授予二行权期符合行权条件开始行权提示性,57.29,57.1,58.39,56.65,537077.0,56.0,-1,1
577,2022-06-21,000403.SZ,派林生物关参加山西辖区上市公司年度投资网上集体接日暨年报业绩说明会,20.92,19.1,20.92,18.5,178710.0,19.1,-1,1
578,2022-06-21,000507.SZ,珠海港珠海港股份限公司年面专业投资公开发行续期公司债券期发行结果,6.3,6.26,6.34,6.22,124970.0,6.28,0,1
579,2022-06-21,000547.SZ,航天发展关回购注销部分股票减少注册资暨通知债权人航天发展关公司总会计师兼总法律顾问辞职,11.87,12.21,12.21,11.73,569178.0,11.25,-1,0
580,2022-06-21,000598.SZ,兴蓉环境成都市兴蓉环境股份限公司发行公开发行债券踪评级报告,5.1,5.08,5.14,5.06,130676.0,5.01,-1,1
581,2022-06-21,000606.SZ,利关深圳证券交易年年报问询函回复利关孙公司涉税事项进展利北京中华资产评估限公司关利办年报问询函回复利大信会计师事务关利办年报问询函专项说明,1.32,1.32,1.34,1.31,34009.1,1.32,0,1
582,2022-06-21,000611.SZ,天首退股票进入退市整理期交易四次风险提示,1.5,1.5,1.5,1.39,146607.0,1.5,0,-1
583,2022-06-21,000665.SZ,湖北广电内幕信息知情人登记理制度年月修订湖北广电关组建联合体拟参公开招标项目暨关联交易湖北广电关聘公司董事会秘书湖北广电独立董事相关事项独立意见湖北广电投资关系理制度年月修订湖北广电十届董事会六次会议决议湖北广电独立董事关联交易事前认意见湖北广电重大信息内部报告制度年月修订湖北广电信息披露理制度年月修订,8.76,8.52,8.94,8.38,1172140.0,8.56,-1,1
584,2022-06-21,000671.SZ,阳光城关控股股东动减持公司股份达阳光城关子公司重庆渝产业集团限公司提供担保,2.26,2.24,2.33,2.23,1977990.0,2.2,-1,1
585,2022-06-21,000679.SZ,大友谊九届董事会十三次会议独立董事意见大友谊关董事长总理变更大友谊九届董事会十三次会议决议,4.26,4.1,4.27,4.08,75275.7,4.3,0,1
586,2022-06-21,000825.SZ,太钢不锈关子公司完成工商注册登记取营业执,5.59,5.61,5.7,5.56,569625.0,5.53,-1,1
587,2022-06-21,000826.SZ,启迪环境大信会计师事务特殊普通合伙关启迪环境科技发展股份限公司年年报问询函回复启迪环境关深交年年报问询函书面回复,3.03,3.08,3.13,2.99,357798.0,2.97,-1,1
588,2022-06-21,000833.SZ,粤桂股份关全资子公司签订项目框架协议粤桂股份年三次时股东大会决议粤桂股份年三次时股东大会法律意见书粤桂股份九届监事会次会议决议暨监事会完成换届选举,8.95,9.06,9.14,8.81,379331.0,9.41,1,1
589,2022-06-21,000885.SZ,城发环境六届监事会四十五次会议决议城发环境关放弃股权投资机会暨关联交易城发环境六届董事会五十次会议决议城发环境独立董事关公司六届董事会五十次会议审议相关事项事前认意见独立意见,9.11,9.09,9.18,9.07,38698.2,8.99,-1,1
590,2022-06-21,000968.SZ,蓝焰控股山西蓝焰控股股份限公司年踪评级报告蓝焰控股关参加山西辖区上市公司年投资网上集体接日暨年报业绩说明会活动,10.63,10.61,10.73,10.42,323886.0,10.34,-1,1
591,2022-06-21,000983.SZ,山西焦煤山西焦煤源集团股份限公司年度踪评级报告山西焦煤中水致远资产评估限公司关山西焦煤山西儒林资产评估事务限公司关山西焦煤平安证券股份限公司关山西焦煤源集团股份限公司发行股份支付现金购买资产募集配套资金暨关联交易独立财务顾问报告修订稿山西焦煤平安证券股份限公司关山西焦煤源集团股份限公司山西焦煤立信会计师事务特殊普通合伙关山西焦煤源集团股份限公司中国证监会行政许项目审查二次反馈意见通知书专项说明修订稿山西焦煤山西焦煤源集团股份限公司发行股份支付现金购买资产募集配套资金暨关联交易报告书草案修订稿山西焦煤山西焦煤源集团股份限公司关山西焦煤北京观韬中茂律师事务关山西焦煤发行股份支付现金购买资产募集配套资金暨关联交易补充法律意见书三山西焦煤关,12.64,12.53,12.8,12.35,1342230.0,12.25,-1,1
592,2022-06-21,001267.SZ,汇绿生态关非公开发行股票申请获中国证监会核准批文,5.19,5.19,5.31,5.13,92624.9,5.08,-1,1
593,2022-06-21,001289.SZ,龙源电力龙源电力独立董事关五届董事会年次会议相关事项独立意见,21.77,22.54,22.88,21.5,70141.4,21.16,-1,1
594,2022-06-21,001965.SZ,招商公路二届监事会十九次会议决议招商公路北京中银律师事务关招商局公路网络科技控股股份限公司调整年股票期权激励计划标企业法律意见书招商公路关调整公司股权激励计划标企业招商公路二届董事会二十九次会议决议招商公路储架发行公司债券预案招商公路关召开年二次时股东大会通知招商公路关廊坊交发高速公路发展限公司增资招商公路独立董事公司相关事项发表独立意见,7.82,7.96,7.97,7.71,44645.6,7.51,-1,1
595,2022-06-21,002011.SZ,盾安环境八届监事会次会议决议盾安环境八届董事会次会议决议盾安环境关选举八届监事会职工代表监事盾安环境独立董事关八届董事会次会议相关事项独立意见盾安环境年二次时股东大会决议盾安环境关浙江盾安人工环境股份限公司年二次时股东大会法律意见书,10.19,10.05,10.32,10.0,211028.0,10.38,1,1
596,2022-06-21,002022.SZ,科华关股东提议免去公司非职工代表监事暨提名非职工代表监事候选人科华关年年度股东大会增加时提案暨股东大会补充通知,8.64,8.65,8.95,8.6,80087.5,8.5,-1,1
597,2022-06-21,002102.SZ,冠福独立董事提名人声明查燕云冠福独立董事关提名七届董事会非独立董事候选人独董意见冠福六届董事会四十四次会议决议冠福六届监事会二十次会议决议冠福独立董事候选人声明查燕云冠福关召开公司年三次时股东大会通知冠福独立董事候选人声明梅平冠福独立董事关提名七届董事会独董候选人独董意见冠福独立董事提名人声明徐前权冠福独立董事候选人声明徐前权,3.39,3.46,3.53,3.35,158646.0,3.34,-1,1
598,2022-06-21,002129.SZ,中环中环新源科技股份限公司关中环回售结果暨摘牌中环关天津中环半导体股份限公司年面合格投资公开发行公司债券期时受托理事务报告,46.65,47.04,48.29,46.09,451582.0,46.5,0,1
599,2022-06-21,002171.SZ,楚江新材东海证券股份限公司关安徽楚江科技新材料股份限公司注销部分募集资金账户核查意见楚江新材关注销部分募集资金账户,8.88,8.97,9.06,8.81,205202.0,8.7,-1,-1
600,2022-06-21,002182.SZ,云海金属关重庆大学签订车身体化结构件压铸高性镁合金材料合作研发协议,21.78,23.19,23.26,21.36,369913.0,21.82,0,1
601,2022-06-21,002189.SZ,中光学关部分限制性股票回购注销完成,15.18,15.48,15.56,15.07,53799.7,14.89,-1,0
602,2022-06-21,002192.SZ,融捷股份关参股企业签订碳酸锂供货合作协议,147.46,152.0,152.44,145.15,87635.4,147.14,0,1
603,2022-06-21,002206.SZ,海利关部分股票期权注销完成,6.55,6.84,6.84,6.49,224925.0,6.27,-1,0
604,2022-06-21,002209.SZ,达意隆关独立董事辞职,7.35,7.5,7.68,7.29,33996.8,7.48,1,1
605,2022-06-21,002210.SZ,飞马国际关股东飞马投资控股限公司持部分股份司法拍卖进展,2.74,2.81,2.84,2.73,258270.0,2.74,0,1
606,2022-06-21,002230.SZ,科大讯飞安徽天禾律师事务关公司二期限制性股票激励计划回购价格调整相关事项法律意见书科大讯飞五届监事会十七次会议决议科大讯飞独立董事关调整股权激励计划股票期权行权价格限制性股票回购价格独立意见科大讯飞年年度报告英文简版科大讯飞关监事会主席辞职补选监事科大讯飞关调整激励计划股票期权行权价格限制性股票回购价格科大讯飞关召开年二次时股东大会通知科大讯飞科大讯飞五届董事会二十四次会议决议科大讯飞上海君澜律师事务关公司调整年股票期权限制性股票激励计划股票期权行权价格限制性股票回购价格相关事项法律意见书科大讯飞关变更实施吸收合上海讯飞瑞元信息技术限公司科大讯飞关外投资,42.76,43.2,43.2,41.42,497907.0,41.19,-1,1
607,2022-06-21,002235.SZ,安妮股份厦门安妮股份限公司关重大诉讼进展,4.89,4.83,4.9,4.77,297113.0,4.75,-1,0
608,2022-06-21,002239.SZ,奥特佳关公司股票交易异常波动,3.33,3.7,3.7,3.31,4496790.0,3.29,-1,-1
609,2022-06-21,002317.SZ,众生药业关控股子公司获发明专利证书,14.36,14.51,14.96,14.29,239680.0,15.8,1,1
610,2022-06-21,002387.SZ,维信诺关全资子公司提供担保进展维信诺关子公司收增值税留抵退税款,6.44,6.55,6.62,6.36,84139.3,6.19,-1,1
611,2022-06-21,002403.SZ,爱仕达关全资子公司提供担保进展,7.83,7.19,7.83,7.14,151339.0,7.59,-1,1
612,2022-06-21,002426.SZ,胜利精密关延期回复深圳证券交易问询函,2.27,2.2,2.38,2.2,1605510.0,2.23,-1,1
613,2022-06-21,002434.SZ,万里扬关公司高级理人员增持公司股份计划时间半,8.43,8.43,8.58,8.3,300944.0,8.75,1,1
614,2022-06-21,002464.SZ,众应退关拟聘请主办券商众应退关公司股票进入退市整理期交易四次风险提示,0.28,0.28,0.29,0.27,179520.0,0.28,0,-1
615,2022-06-21,002502.SZ,鼎龙文化关延期回复深圳证券交易关注函,3.2,3.12,3.42,3.1,523716.0,3.1,-1,-1
616,2022-06-21,002503.SZ,搜特关回购股份注销完成暨股份变动搜特关调整搜特转债转股价格,1.26,1.25,1.3,1.24,787474.0,1.24,-1,0
617,2022-06-21,002520.SZ,日发精机关控股股东减持股份预披露,5.91,5.97,6.08,5.83,309921.0,5.72,-1,-1
618,2022-06-21,002557.SZ,洽洽食品关洽洽转债恢复转股提示性,54.78,55.5,56.2,53.9,44413.1,52.53,-1,1
619,2022-06-21,002559.SZ,亚威股份五届监事会二十六次会议决议亚威股份减资亚威股份关控股孙公司提供财务资助亚威股份五届董事会二十六次会议决议亚威股份独立董事关五届董事会二十六次会议相关事项事前认意见亚威股份公司章程年月亚威股份关变更公司注册资修订亚威股份关调整公司回购专证券账户剩余股份途注销亚威股份关召开年次时股东大会通知亚威股份关注销无锡汇众投资企业限合伙年度应补偿股份亚威股份关继续资产抵押银行申请贷款亚威股份独立董事关五届董事会二十六次会议相关事项独立意见,7.23,6.55,7.23,6.55,159779.0,7.95,1,1
620,2022-06-21,002564.SZ,天沃科技独立董事关公司四届董事会四十六次会议相关事项事前认意见天沃科技独立董事关公司四届董事会四十六次会议相关事项独立意见天沃科技关终止发行股份购买资产募集配套资金暨关联交易事项天沃科技天沃科技关上海电气集团财务限责公司关联交易风险处置预案天沃科技天沃科技关上海电气集团财务限责公司办理金融业务风险持续评估报告天沃科技关控股股东签署股份转协议暨控股股东变更提示性天沃科技关召开年四次时股东大会通知天沃科技四届董事会四十六次会议决议天沃科技天沃科技关上海电气集团财务限责公司风险评估报告天沃科技国泰君安证券股份限公司关苏州天沃科技股份限公司终止发行股份购买资产募集配套资金暨关联交易事项专项核查意见天沃科技四届监事会三十次会议决议天沃科技,4.42,4.56,4.67,4.36,516460.0,4.37,-1,-1
621,2022-06-21,002568.SZ,百润股份关募集资金投资项目进展,28.0,28.56,28.75,27.58,106906.0,27.23,-1,1
622,2022-06-21,002592.SZ,八菱关高减持时间半未减持公司股份,4.97,5.07,5.13,4.95,32191.0,4.88,-1,-1
623,2022-06-21,002610.SZ,爱康科技关控股子公司提供担保进展,3.54,3.57,3.72,3.5,2196550.0,3.89,1,1
624,2022-06-21,002638.SZ,勤上股份五届监事会十七次会议决议勤上股份非公开发行股股票预案勤上股份关公司控股股东实际控制人拟发生变更提示性勤上股份关非公开发行股票摊薄期回报填补措施相关主体承诺勤上股份非公开发行股股票募集资金使行性分析报告勤上股份关无需编制前次募集资金使情况报告勤上股份关认购象签署附条件生效股份认购协议勤上股份五届董事会二十八次会议决议勤上股份关最近五年内公司证券监部门交易采取监措施处罚情况相应整改情况勤上股份次非公开发行股票不存直接通利益相关方参认购投资提供财务资助补偿勤上股份关次非公开发行股票涉关联交易勤上股份关筹划控制权变更事项复牌提示性,2.31,2.31,2.31,2.0,1060670.0,2.54,1,1
625,2022-06-21,002640.SZ,跨境关延期回复深圳证券交易年年报相关事项问询函,3.13,3.19,3.21,3.13,409138.0,3.08,-1,-1
626,2022-06-21,002649.SZ,博彦科技关完成工商变更登记公司章程备案换发营业执博彦科技公司章程年修订暨工商核准版,10.19,10.09,10.24,10.01,87032.0,9.91,-1,1
627,2022-06-21,002653.SZ,海思科董事监事高级理人员持买卖公司股票理制度海思科董事会秘书工作细海思科外投资理制度海思科防范大股东关联方占上市公司资金理制度海思科四届董事会三十七次会议决议海思科关全资子公司母公司银行款提供担保公司全资子公司款提供担保海思科投资关系理制度海思科董事监事高人员持股变动理制度海思科委托理财制度海思科外担保理办法海思科董事会薪酬考核委员会工作制度海思科总理工作细海思科控股子公司理控制制度海思科外提供财务资助理制度海思科内幕信息知情人理制度海思科董事会审计委员会工作制度,16.0,16.07,16.42,15.89,16410.0,15.75,-1,1
628,2022-06-21,002667.SZ,鞍重股份年非公开发行股股票募集资金使行性分析报告二次修订稿鞍重股份年度非公开发行股股票预案二次修订稿鞍重股份关公司最近五年证券监部门交易采取监措施处罚情况鞍重股份六届董事会二十六次会议决议鞍重股份独立董事关六届董事会二十六次会议相关事项发表独立意见鞍重股份独立董事关六届董事会二十六次会议相关事项发表事前认意见鞍重股份关非公开发行股票预案修订情况说明鞍重股份关非公开发行股股票募集资金使行性分析报告修订情况说明鞍重股份关非公开发行股票摊薄期回报风险提示填补措施相关主体承诺二次修订稿鞍重股份六届监事会二十二次会议决议,20.31,20.98,21.2,20.08,107173.0,20.03,-1,1
629,2022-06-21,002736.SZ,国信证券国信证券股份限公司年面专业投资公开发行永续次级债券期发行结果,10.1,10.05,10.15,9.98,217868.0,9.4,-1,1
630,2022-06-21,002742.SZ,三圣股份关公司组织架构调整三圣股份关四届董事会二十次会议关事项独立意见三圣股份关聘公司董事会秘书暨证券事务代表辞职三圣股份关增加年度子公司公司提供担保计划三圣股份关召开年次时股东大会通知三圣股份四届董事会二十次会议决议,5.83,5.97,5.97,5.75,34434.0,5.79,0,1
631,2022-06-21,002776.SZ,柏龙章程修正案柏龙关年次股东大会增加时提案暨股东大会补充通知柏龙关公司收年次时股东大会时提案柏龙广东柏堡龙股份限公司关独立董事辞职,2.82,2.82,2.82,2.82,0.0,2.82,0,1
632,2022-06-21,002786.SZ,银宝山新关股东股份减持计划期限届满暨实施情况银宝山新关股东减持股份预披露,6.17,6.1,6.32,6.09,118891.0,6.31,1,-1
633,2022-06-21,002797.SZ,创业年度利润分配实施,6.16,6.21,6.26,6.07,741970.0,6.02,-1,1
634,2022-06-21,002798.SZ,帝欧家居关取发明专利证书帝欧家居关控股股东协议转部分股份提示性,9.4,9.12,9.62,9.05,257508.0,9.05,-1,1
635,2022-06-21,002805.SZ,丰元股份关非公开发行股票申请获中国证监会发行审核委员会审核通,38.75,40.1,40.4,38.0,86946.5,42.63,1,1
636,2022-06-21,002812.SZ,恩捷股份关德时代开展合作进展,248.99,245.0,253.88,240.0,81131.3,254.05,1,1
637,2022-06-21,002821.SZ,凯莱英关聘公司高级理人员凯莱英独立董事关公司四届董事会二十六次会议相关事项独立意见凯莱英凯莱英四届董事会二十六次会议决议,266.2,273.61,273.9,264.01,34616.9,259.47,-1,1
638,2022-06-21,002873.SZ,新天药业独立董事关年限制性股票激励计划首次授予解限售期解限售条件成独立意见新天药业深圳价值线信息科技股份限公司关公司年限制性股票激励计划首次授予解限售期解限售条件成事项独立财务顾问报告新天药业七届董事会二次会议决议新天药业监事会关年限制性股票激励计划首次授予解限售期解限售条件成核查意见新天药业北京德恒律师事务关公司年限制性股票激励计划首次授予解限售期解限售相关事项法律意见新天药业七届监事会二次会议决议新天药业关年限制性股票激励计划首次授予解限售期解限售条件成,16.31,16.8,16.98,16.11,97298.5,16.22,0,-1
639,2022-06-21,002881.SZ,美格智北京市炜衡深圳律师事务关美格智技术股份限公司年度股票期权限制性股票激励计划调整期权行权数量行权价格限制性股票回购价格预留股票期权行权期行权条件成相关事项法律意见书美格智独立董事关三届董事会九次会议相关事项独立意见美格智关调整公司年度股票期权限制性股票激励计划期权行权数量行权价格限制性股票回购价格美格智三届监事会九次会议决议美格智三届董事会九次会议决议美格智关年度股票期权限制性股票激励计划预留股票期权行权期行权条件成,35.2,36.9,36.9,34.78,24471.0,34.78,-1,1
640,2022-06-21,002902.SZ,铭普光磁关提供担保进展,11.49,11.4,11.61,11.29,47497.5,12.24,1,1
641,2022-06-21,002939.SZ,长城证券长城证券股份限公司年面专业投资公开发行公司债券三期年付息,9.85,10.02,10.19,9.73,801602.0,9.88,0,1
642,2022-06-21,002981.SZ,阳科技关首次授予股票期权登记完成,22.81,22.36,22.98,22.11,14453.0,22.51,-1,1
643,2022-06-21,300001.SZ,特锐德关预中标输变电工程施工项目提示性,17.07,17.36,17.37,16.82,162946.0,17.01,0,1
644,2022-06-21,300008.SZ,天海防务五届监事会十次会议决议天海防务独立董事关五届董事会十七次会议相关事项独立意见天海防务关回购公司股份方案天海防务关提议回购公司股份天海防务关全资子公司重大合进展,4.13,4.19,4.25,4.08,420706.0,4.05,-1,1
645,2022-06-21,300045.SZ,华力创通五届董事会十八次会议决议华力创通关公司银行申请综合授信额度抵押担保华力创通五届监事会十六次会议决议华力创通独立董事关五届董事会十八会议相关事项独立意见,7.64,7.73,7.75,7.58,122424.0,7.4,-1,1
646,2022-06-21,300063.SZ,天龙集团五届董事会三十八次会议决议天龙集团关年限制性股票激励计划首次授予三解限售期预留授予二解限售期解限售条件成天龙集团深圳市山企业理咨询限公司关广东天龙科技集团股份限公司年限制性股票激励计划首次授予三解限售期预留授予二解限售期解限售条件成暨回购注销部分限制性股票独立财务顾问报告天龙集团独立董事关公司五届董事会三十八次会议相关事项独立意见天龙集团监事会关公司年限制性股票激励计划相关事项核查意见天龙集团关拟回购注销部分限制性股票天龙集团五届监事会二十五次会议决议,4.1,4.05,4.12,4.02,219444.0,3.95,-1,-1
647,2022-06-21,300102.SZ,乾光电关公司使闲置资金购买理财产品进展,6.94,6.9,7.03,6.82,110558.0,7.06,1,0
648,2022-06-21,300117.SZ,嘉寓股份关累计诉讼,4.04,3.85,4.14,3.81,706445.0,4.11,1,-1
649,2022-06-21,300132.SZ,青松股份民生证券股份限公司关青松股份发行股份购买资产部分限售股份上市流通核查意见青松股份关部分限售股份上市流通提示性,6.82,7.0,7.2,6.66,483087.0,6.76,-1,0
650,2022-06-21,300144.SZ,宋城演艺独立董事提名人声明刘树浙宋城演艺关召开年次时股东大会通知宋城演艺关监事会换届选举宋城演艺七届董事会十六次会议决议宋城演艺关选举产生八届监事会职工代表监事宋城演艺独立董事关七届董事会十六次会议相关事项独立意见宋城演艺关董事会换届选举宋城演艺独立董事候选人声明宋夏云宋城演艺独立董事候选人声明杨轶清宋城演艺关继续使闲置资金投资理财宋城演艺独立董事候选人声明刘树浙宋城演艺独立董事提名人声明宋夏云宋城演艺七届监事会十三次会议决议宋城演艺独立董事提名人声明杨轶清,13.07,12.99,13.24,12.82,385852.0,12.91,-1,1
651,2022-06-21,300167.SZ,迪威迅关股东签署股权转协议进展,5.21,5.08,5.32,5.03,145353.0,5.05,-1,1
652,2022-06-21,300207.SZ,欣旺达欣旺达电子股份限公司年面专业投资公开发行公司债券期疫情防控债年付息欣旺达欣旺达电子股份限公司关欣旺债券转售提示性欣旺达欣旺达电子股份限公司关欣旺公司债券回售结果,30.82,31.28,31.77,30.3,452659.0,32.58,1,1
653,2022-06-21,300229.SZ,拓尔思关使闲置募集资金进行现金理进展,11.28,11.24,11.4,11.06,149933.0,10.82,-1,0
654,2022-06-21,300248.SZ,新开普关外投资进展暨投资项目退出,10.07,9.94,10.24,9.81,225916.0,9.68,-1,0
655,2022-06-21,300268.SZ,佳沃食品关作废已职人员已获授予尚未属限制性股票佳沃食品四届董事会二十次时会议决议佳沃食品四届监事会十七次时会议决议佳沃食品独立董事关四届董事会二十次时会议相关事项独立意见佳沃食品年限制性股票激励计划预留部分授予激励象名单佳沃食品关激励象授予预留部分限制性股票佳沃食品国浩律师上海事务关佳沃食品股份限公司年限制性股票激励计划作废部分限制性股票授予预留部分限制性股票法律意见书佳沃食品监事会关年限制性股票激励计划预留部分授予激励象名单核实意见,28.7,29.7,29.85,28.3,36884.0,28.83,0,1
656,2022-06-21,300276.SZ,三丰智关部分限制性股票回购注销完成,4.03,4.04,4.3,3.98,503512.0,4.14,1,0
657,2022-06-21,300280.SZ,紫天科技四届监事会十四次会议决议紫天科技关次交易符合紫天科技关次交易不构成紫天科技独立董事四届董事会二十次会议相关事项事前认意见紫天科技四届董事会二十次会议决议紫天科技紫天科技关次交易前月内购买出售资产情况说明紫天科技发行股份支付现金购买资产募集配套资金暨关联交易预案紫天科技关次交易相关主体不存紫天科技公司董事会关次交易履行法定程序完备性合规性提交法律文件效性说明紫天科技发行股份支付现金购买资产募集配套资金暨关联交易预案摘紫天科技独立董事四届董事会二十次会议相关事项独立意见紫天科技关次交易停牌前交易日前十大股东前十大流通股股东持股情况紫天科技关重大资产重组般风险提示暨公司股票复牌提示性紫天科技关暂不召开股东大会紫天科技上市公司关次交易采取保密措施保密制度说明,24.45,25.0,28.03,24.03,136675.0,24.6,0,1
658,2022-06-21,300291.SZ,百纳千成关年股票期权激励计划部分股票期权注销完成百纳千成关变更公司电子邮箱,4.49,4.45,4.52,4.41,121649.0,4.36,-1,1
659,2022-06-21,300330.SZ,华虹计通关终止年度特定象发行股票事项华虹计通公司四届监事会二十三次会议决议华虹计通公司独立董事关四届三十次董事会相关事项发表独立意见华虹计通公司独立董事关四届三十次董事会相关事项事前认意见华虹计通公司四届董事会三十次会议决议,9.18,9.24,9.24,8.95,33317.2,8.93,-1,1
660,2022-06-21,300337.SZ,银邦股份关公司董事高级理人员通大宗交易减持公司股份,10.51,10.96,11.89,10.14,1233940.0,11.06,1,0
661,2022-06-21,300360.SZ,炬华科技独立董事关公司产业购基金外投资暨关联交易事前认意见炬华科技关公司产业购基金外投资暨关联交易炬华科技独立董事关公司四届董事会二十八次会议相关事项独立意见炬华科技杭州炬华科技股份限公司四届董事会二十八次会议决议炬华科技杭州炬华科技股份限公司四届监事会十九次会议决议,12.94,12.66,13.13,12.53,324986.0,12.66,-1,1
